4	522	B4.5.63 RMI_RTT_AUX_UNPROT_UNMAP command
4	525	B4.5.64 RMI_RTT_CREATE command
4	528	B4.5.65 RMI_RTT_DATA_MAP command
4	532	B4.5.66 RMI_RTT_DATA_MAP_INIT command
4	536	B4.5.67 RMI_RTT_DATA_UNMAP command
4	540	B4.5.68 RMI_RTT_DESTROY command
4	544	B4.5.69 RMI_RTT_DEV_MAP command
4	548	B4.5.70 RMI_RTT_DEV_UNMAP command
4	552	B4.5.71 RMI_RTT_DEV_VALIDATE command
4	556	B4.5.72 RMI_RTT_FOLD command
4	559	B4.5.73 RMI_RTT_INIT_RIPAS command
4	562	B4.5.74 RMI_RTT_READ_ENTRY command
4	565	B4.5.75 RMI_RTT_SET_RIPAS command
4	568	B4.5.76 RMI_RTT_SET_S2AP command
4	571	B4.5.77 RMI_RTT_UNPROT_MAP command
4	574	B4.5.78 RMI_RTT_UNPROT_UNMAP command
4	577	B4.5.79 RMI_VDEV_ABORT command
4	580	B4.5.80 RMI_VDEV_COMMUNICATE command
4	584	B4.5.81 RMI_VDEV_COMPLETE command
4	586	B4.5.82 RMI_VDEV_CREATE command
4	591	B4.5.83 RMI_VDEV_DESTROY command
4	594	B4.5.84 RMI_VDEV_GET_INTERFACE_REPORT command
4	597	B4.5.85 RMI_VDEV_GET_MEASUREMENTS command
4	600	B4.5.86 RMI_VDEV_GET_STATE command
4	602	B4.5.87 RMI_VDEV_LOCK command
4	605	B4.5.88 RMI_VDEV_P2P_BIND command
4	609	B4.5.89 RMI_VDEV_P2P_UNBIND command
4	613	B4.5.90 RMI_VDEV_START command
4	616	B4.5.91 RMI_VDEV_UNLOCK command
4	619	B4.5.92 RMI_VERSION command
4	621	B4.5.93 RMI_VSMMU_CMD_COMPLETE command
4	624	B4.5.94 RMI_VSMMU_CMD_GET command
4	626	B4.5.95 RMI_VSMMU_CREATE command
4	629	B4.5.96 RMI_VSMMU_DESTROY command
4	631	B4.5.97 RMI_VSMMU_EVENT_COMPLETE command
4	633	B4.5.98 RMI_VSMMU_EVENT_NOTIFY command
4	636	B4.5.99 RMI_VSMMU_FEATURES command
3	637	B4.6 RMI types
2	698	B5 Realm Services Interface
3	699	B5.1 RSI version
3	702	B5.4 RSI commands
4	703	B5.4.1 RSI_ARCH_DEV_ACTIVATE command
4	705	B5.4.2 RSI_ATTESTATION_TOKEN_CONTINUE command
4	707	B5.4.3 RSI_ATTESTATION_TOKEN_INIT command
4	709	B5.4.4 RSI_FEATURES command
4	710	B5.4.5 RSI_HOST_CALL command
4	712	B5.4.6 RSI_IPA_STATE_GET command
4	714	B5.4.7 RSI_IPA_STATE_SET command
4	716	B5.4.8 RSI_MEASUREMENT_EXTEND command
4	718	B5.4.9 RSI_MEASUREMENT_READ command
4	720	B5.4.10 RSI_MEM_GET_PERM_VALUE command
4	722	B5.4.11 RSI_MEM_SET_PERM_INDEX command
4	724	B5.4.12 RSI_MEM_SET_PERM_VALUE command
4	726	B5.4.13 RSI_PLANE_ENTER command
4	728	B5.4.14 RSI_PLANE_SYSREG_READ command
4	730	B5.4.15 RSI_PLANE_SYSREG_WRITE command
4	732	B5.4.16 RSI_REALM_CONFIG command
4	734	B5.4.17 RSI_VDEV_DMA_DISABLE command
4	736	B5.4.18 RSI_VDEV_DMA_ENABLE command
4	738	B5.4.19 RSI_VDEV_GET_INFO command
4	741	B5.4.20 RSI_VDEV_P2P_BIND command
4	743	B5.4.21 RSI_VDEV_VALIDATE_MAPPING command
4	746	B5.4.22 RSI_VERSION command
4	748	B5.4.23 RSI_VSMMU_GET_INFO command
3	750	B5.5 RSI types
2	767	B6 Power State Control Interface
3	768	B6.1 PSCI overview
3	769	B6.3 PSCI commands
4	770	B6.3.1 PSCI_AFFINITY_INFO command
4	772	B6.3.2 PSCI_CPU_OFF command
4	773	B6.3.3 PSCI_CPU_ON command
4	775	B6.3.4 PSCI_CPU_SUSPEND command
4	776	B6.3.5 PSCI_FEATURES command
4	777	B6.3.6 PSCI_SYSTEM_OFF command
4	778	B6.3.7 PSCI_SYSTEM_RESET command
4	779	B6.3.8 PSCI_VERSION command
3	780	B6.4 PSCI types
2	783	C1 RMM constants
2	784	C2 RMM types
2	823	C3 Generic types
2	826	D1 Flows
3	827	D1.1 Granule delegation flows
3	829	D1.2 Realm lifecycle flows
3	837	D1.3 Realm exception model flows
3	841	D1.4 PSCI flows
3	844	D1.5 Realm memory management flows
3	847	D1.6 Realm interrupts and timers flows
3	849	D1.7 Realm attestation flows
3	852	D1.8 Realm device assignment flows
2	853	D2 Realm shared memory protocol
2	856	Glossary
